,dr1,dr2,dr3,dr4,dr5,dr6,dr7,dr8,dr9,dr10,labels
314167,0.24550998210906982,0.285133421421051,0.2947882413864136,0.2947947382926941,0.299441933631897,0.2556479573249817,0.1744503676891327,0.08167178928852081,0.0006203968077898026,-0.06395342946052551,1
66626,-0.023592427372932434,0.03759351372718811,0.0761832520365715,0.09321987628936768,0.15341532230377197,0.17474666237831116,0.16873043775558472,0.14305661618709564,0.0860307440161705,0.03969702124595642,1
702440,0.14369291067123413,0.0820283368229866,0.029481934383511543,0.007705282419919968,-0.042647913098335266,-0.06444928050041199,-0.07122164964675903,-0.07066118717193604,-0.06347497552633286,-0.049507953226566315,0
591621,0.2061776965856552,0.20337483286857605,0.1956573724746704,0.19168180227279663,0.15280744433403015,0.14268265664577484,0.1372799426317215,0.12707243859767914,0.113743856549263,0.08797169476747513,1
995882,-0.2224445939064026,-0.168818861246109,-0.13584621250629425,-0.11429361999034882,-0.07833442836999893,-0.053747378289699554,-0.024302225559949875,-0.01230911910533905,-0.01598413661122322,-0.021506939083337784,0
201483,0.4183530807495117,0.2962523400783539,0.23429425060749054,0.21367418766021729,0.15583156049251556,0.12641145288944244,0.0768454372882843,0.0367865227162838,0.0008248761296272278,-0.025137923657894135,1
622516,-0.17963242530822754,-0.15523065626621246,-0.14859539270401,-0.1494223177433014,-0.11348535120487213,-0.08572627604007721,-0.046633388847112656,-0.008498966693878174,0.0366978794336319,0.06094047799706459,1
964561,0.10381246358156204,0.1037028506398201,0.09255044907331467,0.09262005984783173,0.04288987070322037,0.028803616762161255,0.041811078786849976,0.0730280950665474,0.10444888472557068,0.09745146334171295,0
107467,0.026259876787662506,0.04806503653526306,0.07554684579372406,0.08772426843643188,0.15240129828453064,0.16779382526874542,0.16396959125995636,0.13378436863422394,0.11190342903137207,0.09299612045288086,0
773587,0.17303384840488434,0.1512393355369568,0.1529528945684433,0.15383516252040863,0.1999519169330597,0.20601040124893188,0.16683712601661682,0.12754029035568237,0.08349354565143585,0.0658518448472023,1
452918,0.035774752497673035,0.009429380297660828,0.008322089910507202,0.0063202865421772,-0.010254904627799988,-0.021862417459487915,-0.05344763025641441,-0.06815776228904724,-0.05487582087516785,-0.047947511076927185,0
773435,-0.11066783964633942,-0.03033321350812912,0.015408553183078766,0.030780784785747528,0.0588899627327919,0.05063364654779434,0.03718840330839157,0.04638710618019104,0.036516569554805756,0.01337541826069355,0
207650,0.040115755051374435,0.011330973356962204,0.007039058022201061,0.012310742400586605,0.04461797699332237,0.05190150439739227,0.037536125630140305,0.018226739019155502,0.014822512865066528,0.02695314586162567,0
177874,-0.3075103461742401,-0.21542859077453613,-0.18081149458885193,-0.17198286950588226,-0.12676599621772766,-0.11266592144966125,-0.09024354070425034,-0.07995966076850891,-0.07392217963933945,-0.061664171516895294,0
210584,0.3993312120437622,0.307412326335907,0.3111177682876587,0.3256114721298218,0.3080766797065735,0.28338193893432617,0.260538786649704,0.2312222272157669,0.18301904201507568,0.15243488550186157,1
520709,0.34821754693984985,0.24745406210422516,0.22359445691108704,0.21593187749385834,0.2293168604373932,0.23168937861919403,0.21737980842590332,0.1884826123714447,0.16093648970127106,0.12243978679180145,0
153725,0.5361189842224121,0.4259257912635803,0.36455410718917847,0.3458225429058075,0.26062607765197754,0.2404102385044098,0.23983687162399292,0.2276671826839447,0.17109906673431396,0.12710900604724884,1
874763,0.038443468511104584,0.10572318732738495,0.12296754121780396,0.12412523478269577,0.11922165006399155,0.09257692843675613,0.06546881794929504,0.05812576413154602,0.055512934923172,0.043687768280506134,1
990073,-0.056653112173080444,-0.057140495628118515,-0.06525008380413055,-0.07231650501489639,-0.058337658643722534,-0.0474318265914917,-0.01925041526556015,0.007541235536336899,0.02031506597995758,0.036510664969682693,0
807599,-0.02256099134683609,0.024843119084835052,0.042764052748680115,0.04667816311120987,0.020937558263540268,0.0020808838307857513,0.005030222237110138,0.02951796166598797,0.0472840890288353,0.045842401683330536,0
173010,0.019093524664640427,0.012232553213834763,0.008055416867136955,0.009025173261761665,0.024320783093571663,0.02859991043806076,0.039747923612594604,0.029262050986289978,0.003990795463323593,-0.017529750242829323,0
681867,0.042543672025203705,-0.005613744258880615,-0.025722593069076538,-0.032321564853191376,-0.026261676102876663,-0.024718573316931725,-0.0399160161614418,-0.05701883137226105,-0.05375862121582031,-0.033442847430706024,1
901999,0.10539864003658295,0.03299379348754883,0.011149292811751366,0.01646166853606701,0.031701091676950455,0.0419694222509861,0.05471392720937729,0.05905204266309738,0.06283263862133026,0.060922469943761826,0
621692,0.1972104012966156,0.2256760150194168,0.23651254177093506,0.23270967602729797,0.1830950528383255,0.15788014233112335,0.12026809900999069,0.09019695222377777,0.07465329766273499,0.055141642689704895,1
300013,-0.07307460159063339,-0.08722186088562012,-0.08514115959405899,-0.08308304846286774,-0.09750443696975708,-0.08881646394729614,-0.06718645989894867,-0.07213239371776581,-0.0906456857919693,-0.08727520704269409,0
88221,0.16776201128959656,0.15659213066101074,0.15660619735717773,0.14797385036945343,0.13817724585533142,0.13009728491306305,0.13120004534721375,0.11534693092107773,0.08420336246490479,0.0556364580988884,1
152006,0.06347117573022842,0.09705108404159546,0.11285410821437836,0.11607229709625244,0.12853720784187317,0.12970523536205292,0.13048234581947327,0.10651684552431107,0.06281706690788269,0.06005295366048813,0
449896,0.10953758656978607,0.05359974503517151,0.017254486680030823,0.00646701455116272,-0.014727532863616943,-0.011534996330738068,-0.012156099081039429,-0.019841033965349197,-0.033811818808317184,-0.058790307492017746,0
491446,-0.10168915241956711,-0.06738071143627167,-0.04779417812824249,-0.04642752185463905,0.03031570091843605,0.07675740867853165,0.08808974921703339,0.05486635863780975,0.02718149498105049,0.01280243881046772,0
852747,0.45417600870132446,0.3451901078224182,0.3217853307723999,0.31588077545166016,0.25395962595939636,0.24036285281181335,0.20293530821800232,0.15332797169685364,0.12985944747924805,0.11235979944467545,1
198521,-0.103086456656456,-0.09345190227031708,-0.08234494924545288,-0.07060441374778748,-0.031873151659965515,-0.012653321027755737,0.0022238120436668396,-0.0018968209624290466,0.01101788878440857,0.030231881886720657,0
636575,-0.009244702756404877,0.008418545126914978,0.018355287611484528,0.015127398073673248,-0.005547337234020233,-0.02053476870059967,-0.02666671946644783,-0.022148337215185165,-0.02798699215054512,-0.037352871149778366,1
783241,0.44352224469184875,0.26328182220458984,0.19567295908927917,0.1739513874053955,0.08220057934522629,0.06365048885345459,0.057401638478040695,0.04978485032916069,0.03269456326961517,0.014597082510590553,0
933033,0.27732858061790466,0.21359223127365112,0.19146057963371277,0.18184223771095276,0.16160848736763,0.16177701950073242,0.17882737517356873,0.19523096084594727,0.1631627082824707,0.11451590061187744,1
581763,0.10675444453954697,0.10427477210760117,0.08386533707380295,0.07138027250766754,0.04622753709554672,0.03607089817523956,0.033214181661605835,0.05572561174631119,0.0886402279138565,0.10087056457996368,0
313075,0.0998043417930603,0.1479717642068863,0.1689896285533905,0.16282905638217926,0.1339598447084427,0.10265682637691498,0.07514243572950363,0.052596546709537506,0.02974315546452999,-0.00330178439617157,0
254428,-0.2319035828113556,-0.18213969469070435,-0.14909878373146057,-0.13202568888664246,-0.09208574146032333,-0.08120918273925781,-0.08351607620716095,-0.09512961655855179,-0.1065237894654274,-0.11213270574808121,0
496545,-0.0063549913465976715,0.060369670391082764,0.07455644011497498,0.06989120692014694,0.04618174210190773,0.019806288182735443,-0.006971053779125214,-0.024440690875053406,-0.031631357967853546,-0.009344879537820816,1
548906,0.004006147384643555,-0.04860775172710419,-0.08530011773109436,-0.1012023389339447,-0.11690805852413177,-0.11836433410644531,-0.09948088973760605,-0.07352853566408157,-0.04466498643159866,-0.03434443473815918,0
817797,0.8013043403625488,0.5870404839515686,0.47696632146835327,0.43327194452285767,0.2795351445674896,0.20095163583755493,0.1317223161458969,0.09736983478069305,0.06956025213003159,0.02525491826236248,1
220753,0.285246342420578,0.25400546193122864,0.23064731061458588,0.22061601281166077,0.15311816334724426,0.10620571672916412,0.057605110108852386,0.018888140097260475,-0.002852334640920162,0.002184290438890457,0
577697,-0.05603805184364319,0.03278470039367676,0.07300986349582672,0.08370593190193176,0.10777164250612259,0.11334335058927536,0.10941063612699509,0.09588305652141571,0.0748184472322464,0.07457190752029419,1
984321,0.1752333641052246,0.07547210901975632,0.025492623448371887,0.00563010573387146,0.03259700536727905,0.041892170906066895,0.04602028802037239,0.0296032577753067,-0.001183774322271347,-0.014610955491662025,1
34747,-0.04720138758420944,-0.028639495372772217,-0.021717630326747894,-0.01848377287387848,0.01470886915922165,0.03402149677276611,0.07582354545593262,0.13012023270130157,0.1458541750907898,0.12907882034778595,1
949016,0.08904750645160675,0.059039827436208725,0.04835892468690872,0.04860319942235947,0.029917217791080475,0.034293316304683685,0.04977651685476303,0.07915369421243668,0.08340801298618317,0.06782345473766327,1
639849,0.013142935931682587,0.010007821023464203,0.009059913456439972,0.00701962411403656,0.018980711698532104,0.042972177267074585,0.0703820139169693,0.0772206038236618,0.06639446318149567,0.06185661256313324,1
585629,-0.13388389348983765,-0.09098061174154282,-0.07518079876899719,-0.07174644619226456,-0.0661412701010704,-0.05866735428571701,-0.022788969799876213,0.009600789286196232,0.026517553254961967,0.02887139655649662,0
342807,0.763446033000946,0.5654523968696594,0.4568694829940796,0.4148140251636505,0.29838451743125916,0.2671074867248535,0.24664810299873352,0.22705048322677612,0.2078419327735901,0.17887841165065765,1
638838,0.2642717957496643,0.16943751275539398,0.118534617125988,0.10152201354503632,0.020035192370414734,-0.001185975968837738,-0.015489630401134491,-0.033251501619815826,-0.05080275237560272,-0.05836338922381401,0
669662,0.3263785243034363,0.2734067738056183,0.23774033784866333,0.20965757966041565,0.14207211136817932,0.11945386976003647,0.10847961157560349,0.08901750296354294,0.08041971176862717,0.08105818927288055,1
407588,-0.017953991889953613,-0.040052399039268494,-0.03893709182739258,-0.028713099658489227,-0.008490905165672302,0.003416702151298523,0.002519957721233368,-0.006285928189754486,-0.02188117988407612,-0.0357733815908432,0
905888,0.22318550944328308,0.1883578896522522,0.1738765686750412,0.16388088464736938,0.13260585069656372,0.09562943875789642,0.06263849139213562,0.03531968593597412,0.005008712410926819,-0.018562667071819305,0
50081,0.09259999543428421,0.18623481690883636,0.2583387494087219,0.28214675188064575,0.31675368547439575,0.3105064034461975,0.2928008437156677,0.26695483922958374,0.23689225316047668,0.18195630609989166,1
157789,0.315654456615448,0.1284666359424591,0.04275895655155182,0.012562192976474762,-0.05398859083652496,-0.06313447654247284,-0.06046557426452637,-0.05332563817501068,-0.03891177847981453,-0.003503907471895218,0
767343,-0.11904850602149963,-0.08379976451396942,-0.06475547701120377,-0.05713075026869774,0.0026865340769290924,0.04639861732721329,0.08321155607700348,0.11791405081748962,0.14597110450267792,0.1299491822719574,1
49487,-0.1975678652524948,-0.122627854347229,-0.07320035994052887,-0.054115332663059235,-0.011907331645488739,0.005394302308559418,0.011269226670265198,0.029275275766849518,0.0605081170797348,0.07956493645906448,1
300925,-0.1427765190601349,-0.1676293909549713,-0.18022386729717255,-0.18110758066177368,-0.1657618284225464,-0.15294069051742554,-0.131726935505867,-0.12585751712322235,-0.12037962675094604,-0.10470527410507202,1
397815,-0.008453069254755974,-0.04883548244833946,-0.049553032964468,-0.04543709754943848,-0.048830870538949966,-0.04923661798238754,-0.055662743747234344,-0.05079508200287819,-0.03494412451982498,-0.003363601863384247,0
19343,0.17044669389724731,0.11521556973457336,0.09026512503623962,0.08748505264520645,0.06090043857693672,0.027106575667858124,-0.02184099704027176,-0.0532262958586216,-0.07071289420127869,-0.09251668304204941,0
939794,-0.17934195697307587,-0.18529318273067474,-0.18551261723041534,-0.18268276751041412,-0.16694825887680054,-0.13348041474819183,-0.10029499232769012,-0.09246406704187393,-0.09073154628276825,-0.06784671545028687,0
73766,0.13488373160362244,0.14592963457107544,0.14579656720161438,0.1443098783493042,0.14948633313179016,0.1580302119255066,0.15544788539409637,0.1471145749092102,0.09898830205202103,0.046563778072595596,1
449810,0.2633284330368042,0.2685844898223877,0.25540241599082947,0.24224980175495148,0.20807713270187378,0.16905537247657776,0.13151875138282776,0.10657656937837601,0.08096552640199661,0.041565798223018646,1
569252,0.25934356451034546,0.12221165746450424,0.0600152313709259,0.03936517983675003,-0.018242433667182922,-0.027488723397254944,-0.03233806788921356,-0.023511242121458054,-0.021554796025156975,-0.01433715783059597,0
229068,0.20866170525550842,0.16751596331596375,0.12622642517089844,0.10738907009363174,0.05112806707620621,0.03219650685787201,0.020382355898618698,0.00813543051481247,-0.003642518073320389,-0.01996433734893799,1
159039,-0.01697239652276039,0.052852608263492584,0.06861311197280884,0.07089824974536896,0.05562959238886833,0.042091004550457,0.0401032529771328,0.03477839380502701,0.025247815996408463,-0.012275676243007183,1
569033,0.032238252460956573,0.0775175541639328,0.09567389637231827,0.09862232208251953,0.10791908949613571,0.11227449774742126,0.10131199657917023,0.07352608442306519,0.045914724469184875,0.03088049590587616,0
212583,-0.2972244322299957,-0.1552843451499939,-0.09316065907478333,-0.077363982796669,-0.05439205467700958,-0.07149461656808853,-0.08579139411449432,-0.10356717556715012,-0.12551559507846832,-0.12549905478954315,0
384449,-0.19868578016757965,-0.18613439798355103,-0.17106327414512634,-0.16322436928749084,-0.1198568195104599,-0.08660267293453217,-0.053511641919612885,-0.020747877657413483,0.013434473425149918,0.0347355380654335,0
262537,-0.04120953381061554,-0.014478027820587158,0.007288165390491486,0.01827387511730194,0.049654290080070496,0.07280243933200836,0.10866118967533112,0.14582405984401703,0.17296431958675385,0.15862391889095306,1
798333,0.0662805512547493,0.0022873654961586,0.0036066845059394836,0.014531061053276062,0.030532922595739365,0.05817689001560211,0.0773622915148735,0.07783842086791992,0.07253503054380417,0.06060706824064255,0
912929,0.14849062263965607,0.1902494877576828,0.20669245719909668,0.2209845334291458,0.24178342521190643,0.23234252631664276,0.20945116877555847,0.13672596216201782,0.07259804010391235,0.02477813884615898,0
458280,0.18380223214626312,0.23713040351867676,0.26142147183418274,0.2703056037425995,0.256641149520874,0.23849086463451385,0.20032599568367004,0.1501660794019699,0.10665814578533173,0.08239078521728516,1
307740,-0.35794132947921753,-0.3130126893520355,-0.28222063183784485,-0.26481807231903076,-0.19392655789852142,-0.15696735680103302,-0.13468042016029358,-0.1019626259803772,-0.07070790976285934,-0.0470830574631691,0
890601,0.2094200849533081,0.2444191724061966,0.23432236909866333,0.2251480221748352,0.16085466742515564,0.13607944548130035,0.12280874699354172,0.10055933147668839,0.10148818790912628,0.09299744665622711,1
750140,-0.0542130246758461,-0.11008817702531815,-0.12969952821731567,-0.13512256741523743,-0.14437682926654816,-0.12259764224290848,-0.0838126689195633,-0.04184804856777191,0.008084803819656372,0.02954811416566372,0
566737,-0.11429749429225922,-0.03443596512079239,-0.014486975967884064,-0.013721242547035217,0.015086811035871506,0.006672874093055725,0.0037545673549175262,-0.003977801650762558,-0.017010321840643883,-0.033772289752960205,1
241376,-0.13995128870010376,-0.0972883552312851,-0.07101329416036606,-0.061331361532211304,-0.05122305080294609,-0.041697487235069275,-0.04541485384106636,-0.0608358308672905,-0.06898345798254013,-0.04485543072223663,0
330675,0.416623055934906,0.39382845163345337,0.37703830003738403,0.38350817561149597,0.396181583404541,0.39406341314315796,0.3720104694366455,0.33551716804504395,0.2825760245323181,0.2406608760356903,1
825078,0.29480528831481934,0.32246315479278564,0.34172117710113525,0.3327045440673828,0.3341425061225891,0.2937762439250946,0.22724060714244843,0.17228348553180695,0.11362697929143906,0.06778886169195175,1
716501,0.13692981004714966,0.08975882828235626,0.036837317049503326,0.01652795448899269,-0.01748806983232498,-0.029157493263483047,-0.03496028110384941,-0.03985266387462616,-0.03743484988808632,-0.04272986203432083,0
508899,-0.16951076686382294,-0.11528328061103821,-0.07079587876796722,-0.04544636234641075,-0.014848031103610992,-0.010065743699669838,-0.014476737938821316,-0.022357333451509476,-0.012765174731612206,0.010312102735042572,0
56402,0.17853055894374847,0.1660524308681488,0.15330541133880615,0.13635241985321045,0.11461061239242554,0.11220283806324005,0.11697962880134583,0.12929445505142212,0.1247495710849762,0.09368906915187836,1
532484,0.44825080037117004,0.4756488800048828,0.4645882248878479,0.44556382298469543,0.41088008880615234,0.3482392430305481,0.2769918441772461,0.20625534653663635,0.1109781265258789,0.0528813898563385,1
429045,-0.07727569341659546,-0.07762762159109116,-0.09725385904312134,-0.11190882325172424,-0.15420430898666382,-0.1732076108455658,-0.17279528081417084,-0.14166322350502014,-0.10071273148059845,-0.07759732007980347,0
17538,0.025479145348072052,0.07755021005868912,0.08865685015916824,0.08798050135374069,0.08965066075325012,0.06518585234880447,0.04483362287282944,0.03789468854665756,0.0316910445690155,0.04134102910757065,0
613543,-0.22519831359386444,-0.19242650270462036,-0.17491064965724945,-0.16493715345859528,-0.12943100929260254,-0.11227630823850632,-0.08412124216556549,-0.05320344492793083,-0.032740697264671326,-0.026247749105095863,0
593396,0.1458774209022522,0.09395516663789749,0.05150508135557175,0.029391875490546227,-0.03296995908021927,-0.062078654766082764,-0.07288672775030136,-0.05781850591301918,-0.029186584055423737,0.003712652251124382,0
228770,-0.08496873080730438,-0.09943942725658417,-0.10419654846191406,-0.10227640718221664,-0.11759891360998154,-0.13179218769073486,-0.14886145293712616,-0.14542482793331146,-0.13183334469795227,-0.11525426059961319,0
991761,-0.02616853639483452,-0.07190639525651932,-0.08487933874130249,-0.0894366204738617,-0.06241452321410179,-0.04280149191617966,-0.029681265354156494,-0.03799532353878021,-0.05614978075027466,-0.071123868227005,0
651772,0.06907211244106293,0.12713021039962769,0.1483147144317627,0.1515713334083557,0.12587860226631165,0.09508776664733887,0.06250187754631042,0.04435981437563896,0.06256702542304993,0.08842174708843231,1
962058,0.4149976968765259,0.2509252727031708,0.1727064549922943,0.14329226315021515,0.09457068145275116,0.0834096148610115,0.07199375331401825,0.047801192849874496,0.002663271501660347,-0.027398869395256042,1
867873,-0.01275518536567688,-0.0519157350063324,-0.037394680082798004,-0.020627684891223907,0.01922670006752014,0.04441682994365692,0.062170691788196564,0.0882624089717865,0.10076258331537247,0.08091915398836136,1
134925,0.6958358287811279,0.5892753005027771,0.5112650990486145,0.472140371799469,0.35092923045158386,0.28940239548683167,0.21602118015289307,0.15173426270484924,0.1016576737165451,0.09932737052440643,1
521003,-0.057218991219997406,-0.09830256551504135,-0.12820900976657867,-0.14251655340194702,-0.1422126293182373,-0.1195327565073967,-0.0839933454990387,-0.04883039370179176,-0.028079437091946602,-0.029739104211330414,0
148003,-0.02416640892624855,0.06097883731126785,0.06376782059669495,0.055084794759750366,0.051012683659791946,0.03245250880718231,0.02094903215765953,-0.011474634520709515,-0.03254979848861694,-0.024171728640794754,0
418313,-0.4116534888744354,-0.3661627471446991,-0.3255489766597748,-0.30035948753356934,-0.1838853359222412,-0.12270250171422958,-0.08019194006919861,-0.0488290973007679,-0.02548222802579403,-0.00464707612991333,0
74120,0.2115006148815155,0.25193536281585693,0.26824378967285156,0.27472370862960815,0.2838910222053528,0.2289113700389862,0.14205974340438843,0.082430899143219,0.03795700520277023,0.001749277114868164,1
539204,-0.21702870726585388,-0.18610897660255432,-0.17504090070724487,-0.17284926772117615,-0.14353466033935547,-0.11125249415636063,-0.0795644000172615,-0.06717972457408905,-0.025343339890241623,-0.002153899986296892,0
362849,-0.3498932123184204,-0.2884712219238281,-0.2572621703147888,-0.24708828330039978,-0.21948571503162384,-0.20539461076259613,-0.1921515166759491,-0.17418961226940155,-0.13733097910881042,-0.09166394174098969,0
243723,0.010699629783630371,0.016153443604707718,0.026682958006858826,0.03251976519823074,0.00752953439950943,-0.007352471351623535,-0.010369483381509781,-0.004724118858575821,0.009954329580068588,0.006438706070184708,1
744135,-0.09356419742107391,-0.06139130890369415,-0.031697727739810944,-0.014329664409160614,-0.009223096072673798,-0.01052045077085495,-0.01409928873181343,-0.01364433579146862,-0.018710270524024963,-0.029487118124961853,1
683099,0.12191589176654816,0.0823347419500351,0.08878365904092789,0.0988912433385849,0.08667179942131042,0.1042926162481308,0.13506658375263214,0.14703655242919922,0.13433727622032166,0.11101633310317993,1
656597,-0.16168947517871857,-0.13718314468860626,-0.1142829954624176,-0.10262414067983627,-0.05226171016693115,-0.011561691761016846,0.03375092148780823,0.04235096275806427,0.04947315901517868,0.0424991101026535,1
511783,0.05558502674102783,0.07843217253684998,0.09008751809597015,0.10036644339561462,0.11782550811767578,0.15242734551429749,0.16621245443820953,0.14960983395576477,0.11773260682821274,0.10752741247415543,1
972134,-0.018764019012451172,0.016998648643493652,0.023634403944015503,0.01933199167251587,0.009974159300327301,-0.009720861911773682,-0.02352900058031082,-0.008031956851482391,0.01386110857129097,0.03301604837179184,1
16833,0.5171197652816772,0.2981521487236023,0.19136697053909302,0.15193581581115723,0.051957663148641586,0.0007612518966197968,-0.04620381444692612,-0.08023212850093842,-0.10298264026641846,-0.11584076285362244,0
59510,0.32197651267051697,0.3040716052055359,0.2598555088043213,0.22896936535835266,0.1535942554473877,0.11243070662021637,0.07340726256370544,0.033763617277145386,0.017369475215673447,0.018895184621214867,0
498142,0.02576431632041931,0.11557523161172867,0.18357433378696442,0.20817381143569946,0.19086617231369019,0.13378766179084778,0.060993704944849014,0.01627217046916485,-0.004357591737061739,-0.013721523806452751,1
431070,1.0060486793518066,0.7408232688903809,0.6104189157485962,0.5476059913635254,0.40804508328437805,0.36578369140625,0.3246380090713501,0.2661508619785309,0.1944427788257599,0.13759469985961914,1
731103,0.1806679517030716,0.19530561566352844,0.14683620631694794,0.12492287158966064,0.09056933969259262,0.0879674106836319,0.10435371100902557,0.10106867551803589,0.0809934064745903,0.07569798082113266,0
159406,0.12632238864898682,0.09043143689632416,0.10274536907672882,0.11954059451818466,0.11268669366836548,0.11397543549537659,0.10577096790075302,0.10851302742958069,0.11553403735160828,0.10398069024085999,0
573733,0.03365955501794815,0.07888410240411758,0.09965921938419342,0.10418741405010223,0.09083878993988037,0.0599810965359211,0.021954625844955444,-0.004464310593903065,-0.010334685444831848,0.011669591069221497,1
754976,0.31690630316734314,0.23387055099010468,0.1916218400001526,0.17722342908382416,0.16135388612747192,0.160319983959198,0.1537441909313202,0.13379022479057312,0.1098533645272255,0.09232286363840103,1
12782,-0.37309756875038147,-0.3530256748199463,-0.30687975883483887,-0.27798473834991455,-0.1859227567911148,-0.12320595979690552,-0.0736163854598999,-0.046581581234931946,-0.046129290014505386,-0.04854224622249603,0
482308,0.05807063728570938,0.16256868839263916,0.2094297707080841,0.2263035625219345,0.24120566248893738,0.22378793358802795,0.16455216705799103,0.11171406507492065,0.0720837414264679,0.04244360327720642,1
335658,-0.14197394251823425,-0.17646846175193787,-0.18680307269096375,-0.1873953938484192,-0.16301973164081573,-0.13312628865242004,-0.09818483889102936,-0.07960642874240875,-0.07177796214818954,-0.06980544328689575,0
642402,0.9709492921829224,0.6618626117706299,0.5557560920715332,0.5212085843086243,0.3781832754611969,0.3048767149448395,0.21270287036895752,0.15888088941574097,0.12399345636367798,0.07744326442480087,1
191436,-0.12932130694389343,-0.03512808308005333,0.011298027820885181,0.026791729032993317,0.04541584849357605,0.029940307140350342,0.02184869721531868,0.034818775951862335,0.04152679443359375,0.03945770859718323,1
613296,-0.23885107040405273,-0.1948477029800415,-0.17496974766254425,-0.16946592926979065,-0.1600220948457718,-0.15129569172859192,-0.13000215590000153,-0.12099511176347733,-0.10502023249864578,-0.09037657827138901,0
229708,-0.13164633512496948,-0.07391057163476944,-0.049749646335840225,-0.043855298310518265,-0.03353605046868324,-0.035485267639160156,-0.035589806735515594,-0.03712089732289314,-0.031816642731428146,0.0017464198172092438,0
345503,-0.16555418074131012,-0.14609739184379578,-0.13772112131118774,-0.13422662019729614,-0.14858156442642212,-0.15525031089782715,-0.16060495376586914,-0.17011231184005737,-0.16268044710159302,-0.14598557353019714,0
39630,0.4288903474807739,0.4057088792324066,0.35872024297714233,0.327623575925827,0.22321878373622894,0.17094002664089203,0.13016799092292786,0.09906195849180222,0.08285953104496002,0.07784802466630936,1
834592,0.3122679591178894,0.18403583765029907,0.1191980242729187,0.09513579308986664,0.02099526673555374,-0.00195225328207016,-0.021285973489284515,-0.01822003349661827,0.013657324016094208,0.03399991989135742,0
670947,0.0716271698474884,0.0636504590511322,0.07359030842781067,0.08339042961597443,0.09419569373130798,0.10695056617259979,0.09598489105701447,0.06673124432563782,0.06398888677358627,0.03334147855639458,1
249042,0.5323391556739807,0.4926774501800537,0.4317815601825714,0.3950972557067871,0.28890812397003174,0.22580686211585999,0.14403650164604187,0.08470017462968826,0.05028540641069412,0.019790971651673317,1
22123,0.2739739418029785,0.1980762481689453,0.18824729323387146,0.19161787629127502,0.15731726586818695,0.13400141894817352,0.11211056262254715,0.10423175990581512,0.10304097831249237,0.10394838452339172,0
226183,-0.32657819986343384,-0.25813743472099304,-0.2068144679069519,-0.1825718879699707,-0.12889735400676727,-0.11270706355571747,-0.08575930446386337,-0.04703439772129059,-0.006378967314958572,0.019904378801584244,1
365281,0.16309089958667755,0.22091834247112274,0.2520017623901367,0.26466360688209534,0.22402392327785492,0.1995229423046112,0.1617615967988968,0.13160791993141174,0.10194112360477448,0.06996564567089081,1
180236,-0.12371187657117844,-0.09107509255409241,-0.09009456634521484,-0.09192224591970444,-0.09922321140766144,-0.08818165957927704,-0.05496727675199509,-0.04419151693582535,-0.03765104338526726,-0.024289947003126144,0
220297,0.409802109003067,0.3641517162322998,0.3307930827140808,0.31334471702575684,0.2391226589679718,0.19324436783790588,0.1465992033481598,0.11689890921115875,0.08508826047182083,0.05662982165813446,1
347363,0.5407602787017822,0.4676910638809204,0.43089020252227783,0.4164067208766937,0.30496013164520264,0.2541157007217407,0.2121051698923111,0.1720903217792511,0.1299366056919098,0.08120223879814148,1
609495,-0.11161185801029205,-0.11830492317676544,-0.10438425838947296,-0.0895533636212349,-0.06234508752822876,-0.03629354387521744,-0.012046493589878082,0.011539239436388016,0.016330011188983917,0.023300711065530777,0
237328,0.050436798483133316,0.032171159982681274,-0.006611057557165623,-0.02567220665514469,-0.06077757850289345,-0.06636165082454681,-0.06107780337333679,-0.04797877371311188,-0.0287107415497303,-0.0025887414813041687,0
854513,-0.23441781103610992,-0.11723262816667557,-0.06986308842897415,-0.05924428999423981,-0.03563397750258446,-0.032606761902570724,-0.01861618086695671,0.01745733618736267,0.06436537951231003,0.06023630499839783,0
243551,-0.3030198812484741,-0.245865598320961,-0.2139863669872284,-0.20341584086418152,-0.1749226450920105,-0.16528603434562683,-0.15165755152702332,-0.1232982873916626,-0.09767591208219528,-0.06684544682502747,0
110073,0.03142385184764862,-0.034349847584962845,-0.07174629718065262,-0.08604715764522552,-0.12913434207439423,-0.14020949602127075,-0.1425819844007492,-0.1316506564617157,-0.09294728934764862,-0.03758002072572708,0
392610,0.12835749983787537,0.15592490136623383,0.1463731974363327,0.13067445158958435,0.11865471303462982,0.1094372346997261,0.087448850274086,0.0698365643620491,0.06904689967632294,0.04313075169920921,1
537655,-0.07477210462093353,-0.08803121745586395,-0.10676191747188568,-0.11805739998817444,-0.11248630285263062,-0.10306248813867569,-0.07723452895879745,-0.06988443434238434,-0.07118317484855652,-0.05862977355718613,0
328172,0.5021378993988037,0.3266335725784302,0.24061863124370575,0.20979732275009155,0.10718836635351181,0.062401652336120605,0.020689472556114197,-0.007899537682533264,-0.0007341057062149048,0.017522066831588745,0
551332,0.14540886878967285,0.1140957847237587,0.11040595173835754,0.11874747276306152,0.15746043622493744,0.14587166905403137,0.11440595984458923,0.08824664354324341,0.07299628853797913,0.0635814219713211,1
658421,-0.09714020788669586,-0.0954928994178772,-0.07571959495544434,-0.06130903214216232,0.003575453534722328,0.06071636825799942,0.10878312587738037,0.11793048679828644,0.12789765000343323,0.11438146233558655,0
